Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000169964,TMEM42,28,-0.1241,35,0.27498,29,-0.1123
ENSG00000163812,ZDHHC3,20,-0.6922,36,0.27782,33,0.20402
ENSG00000075914,EXOSC7,10,-1.0763,15,-0.4612,25,0.92651
ENSG00000249992,TMEM158,3,-3.9249,57,0.47555,53,0.81981
ENSG00000211456,SACM1L,23,-1.2064,50,0.11199,55,0.56631
ENSG00000163818,LZTFL1,6,-2.1899,12,-1.1943,35,1.91271
ENSG00000163827,LRRC2,2,-3.6813,14,-0.8989,34,2.06612
ENSG00000160801,PTH1R,25,0.42177,42,1.46605,11,-1.5379
ENSG00000160799,CCDC12,38,-0.3827,44,-0.1049,51,0.31124
ENSG00000181555,SETD2,222,2.26179,29,-1.7066,52,-1.2691
ENSG00000088727,KIF9,15,-0.5119,16,-0.3733,23,0.56305
ENSG00000114648,KLHL18,21,-0.2809,5,-2.3106,32,1.25256
ENSG00000076201,PTPN23,26,-0.4412,42,0.41261,33,-0.0310
ENSG00000114650,SCAP,30,-0.5385,61,0.71915,39,-0.2276
ENSG00000163832,ELP6,14,-1.2606,40,0.46280,34,0.30343
ENSG00000114646,CSPG5,37,-1.7794,122,0.17818,131,0.71820
ENSG00000173473,SMARCC1,388,3.16707,56,-1.1636,38,-2.5163
ENSG00000132153,DHX30,50,-1.3901,137,0.32090,130,0.46920
ENSG00000047849,MAP4,853,1.06350,535,0.13476,365,-0.9244
ENSG00000164050,PLXNB1,139,0.81487,180,1.38252,45,-1.8077
ENSG00000232112,TMA7,385,-0.8275,604,-0.0609,711,0.52375
ENSG00000164054,SHISA5,24,-1.8399,99,0.54257,82,0.42230
ENSG00000010256,UQCRC1,85,-1.6502,281,0.36727,262,0.51834
ENSG00000213672,NCKIPSD,13,-2.2444,55,0.02915,68,0.97420
ENSG00000068745,IP6K2,40,-0.7665,62,-0.0261,71,0.46793
ENSG00000114302,PRKAR2A,65,0.40458,39,-0.5054,52,0.00970
ENSG00000177479,ARIH2,61,0.23064,63,0.31160,48,-0.3745
ENSG00000178467,P4HTM,24,-2.2932,100,-0.0247,128,1.03251
ENSG00000178252,WDR6,41,-0.6258,108,1.22241,48,-0.6302
ENSG00000178149,DALRD3,6,-1.4833,14,-0.2529,21,0.95812
ENSG00000178057,NDUFAF3,69,-0.9336,137,0.23688,132,0.35079
ENSG00000178035,IMPDH2,36,-0.6918,97,1.19172,45,-0.5706
ENSG00000198218,QRICH1,16,-1.1856,53,0.98806,30,-0.1814
ENSG00000172053,QARS,23,-0.6900,57,0.96918,31,-0.3697
ENSG00000172046,USP19,8,-1.7350,31,0.50190,27,0.42818
ENSG00000172037,LAMB2,16,-0.4435,47,1.75723,13,-1.2504
ENSG00000185909,KLHDC8B,7,-1.7075,28,0.46268,25,0.45408
ENSG00000114316,USP4,32,-0.2461,43,0.26135,37,-0.0279
ENSG00000067560,RHOA,304,0.47409,341,0.70127,178,-0.8555
ENSG00000145022,TCTA,22,-0.5784,46,0.72568,29,-0.2130
ENSG00000145029,NICN1,15,-1.4743,45,0.35029,42,0.47456
ENSG00000173402,DAG1,19,-1.4810,79,0.98590,46,-0.0799
ENSG00000164061,BSN,6,-4.4253,50,-1.4491,182,2.66057
ENSG00000164062,APEH,19,-1.5495,60,0.33702,56,0.51123
ENSG00000164068,RNF123,7,-1.7242,23,0.08733,27,0.77616
ENSG00000176095,IP6K1,28,-1.2598,50,-0.2966,73,0.89685
ENSG00000164076,CAMKV,22,-3.6361,214,-0.1187,302,1.35394
ENSG00000164077,MON1A,8,-1.7743,40,0.85955,26,0.12028
ENSG00000004534,RBM6,129,1.31402,62,-0.1375,48,-0.9827
ENSG00000003756,RBM5,102,0.39508,94,0.23272,72,-0.4375
ENSG00000114353,GNAI2,274,0.72463,239,0.45301,141,-0.8588
ENSG00000012171,SEMA3B,234,2.37583,138,0.99466,14,-3.7117
ENSG00000243477,NAA80,8,-1.1088,18,0.33254,17,0.35074
ENSG00000114383,TUSC2,34,-1.6826,67,-0.6272,126,1.31299
ENSG00000114388,NPRL2,19,-0.5994,30,0.21841,28,0.20172
ENSG00000126062,TMEM115,12,-1.1849,27,0.14167,28,0.53416
ENSG00000088543,C3orf18,9,-1.4972,27,0.41001,24,0.43216
ENSG00000088538,DOCK3,30,-1.6308,70,-0.2704,103,1.02800
ENSG00000145050,MANF,24,-0.3502,26,-0.2056,32,0.35831
ENSG00000259956,RBM15B,17,-0.6131,16,-0.7028,30,0.82356
ENSG00000164080,RAD54L2,31,0.81446,14,-0.5606,18,-0.2973
ENSG00000164081,TEX264,16,-1.4436,59,0.73699,41,0.13175
ENSG00000164082,GRM2,1,-3.3825,10,-0.4601,19,1.63027
ENSG00000090097,PCBP4,112,1.44725,75,0.58716,29,-1.6618
ENSG00000248487,ABHD14A,23,-1.9274,87,0.28322,87,0.67241
ENSG00000162244,RPL29,837,0.17347,1031,0.57117,646,-0.5316
ENSG00000164086,DUSP7,24,0.23780,21,0.05012,19,-0.1977
ENSG00000023330,ALAS1,11,-1.5683,28,-0.0285,35,0.81652
ENSG00000247596,TWF2,13,-2.1748,51,-0.0431,65,1.01757
ENSG00000164091,WDR82,97,-0.7962,109,-0.6181,190,0.88008
ENSG00000163930,BAP1,25,-2.1235,97,0.06675,115,0.91086
ENSG00000010322,NISCH,38,-2.0942,126,-0.1605,176,1.09310
ENSG00000168273,SMIM4,13,-1.5026,43,0.44107,37,0.40763
ENSG00000163939,PBRM1,96,1.38717,31,-0.7726,38,-0.7179
ENSG00000163938,GNL3,51,0.14211,25,-1.0743,53,0.48694
ENSG00000016864,GLT8D1,18,-1.0483,68,1.38457,28,-0.6010
ENSG00000114902,SPCS1,113,-0.4816,151,0.01304,161,0.28720
ENSG00000272573,MUSTN1,18,-0.2405,37,1.14726,16,-0.7642
ENSG00000163932,PRKCD,6,-1.3866,11,-0.4664,19,1.07415
ENSG00000163931,TKT,79,-0.5683,113,0.06070,118,0.30123
ENSG00000272886,DCP1A,29,0.11373,45,0.97536,21,-0.8305
ENSG00000157388,CACNA1D,16,-0.2872,13,-0.6913,22,0.60940
ENSG00000016391,CHDH,19,-0.1703,27,0.47680,20,-0.2364
ENSG00000113811,SELENOK,82,-0.4742,108,-0.0017,117,0.29348
ENSG00000157445,CACNA2D3,5,-2.7898,34,0.04816,42,1.07575
ENSG00000187672,ERC2,124,0.11095,47,-1.4994,137,0.68009
ENSG00000180376,CCDC66,105,2.37756,20,-1.0395,20,-1.6294
ENSG00000163946,TASOR,87,1.57091,29,-0.5713,29,-0.9927
ENSG00000163947,ARHGEF3,13,-2.0412,30,-0.7248,62,1.51960
ENSG00000157500,APPL1,116,0.51901,63,-0.5695,87,-0.0474
ENSG00000174840,PDE12,14,-0.5587,20,0.05444,21,0.30051
ENSG00000168374,ARF4,24,-1.5694,65,0.04647,75,0.75695
ENSG00000163681,SLMAP,118,1.13198,38,-0.9168,58,-0.4168
ENSG00000136068,FLNB,73,1.91523,38,0.44862,13,-2.0917
ENSG00000163686,ABHD6,49,0.25463,37,-0.2476,43,-0.0221
ENSG00000163684,RPP14,7,-1.2949,9,-0.9243,22,1.33639
ENSG00000168297,PXK,500,3.23352,113,-0.3947,32,-3.2206
ENSG00000168291,PDHB,38,-1.0456,53,-0.5050,87,0.94056
ENSG00000168301,KCTD6,13,-1.1702,18,-0.6786,34,1.11727
ENSG00000168309,FAM107A,585,-0.2698,1132,0.99205,563,-0.6071
ENSG00000144724,PTPRG,12,-0.7412,12,-0.7251,23,0.91309
ENSG00000114405,C3orf14,32,-1.7740,71,-0.5244,125,1.27328
ENSG00000153266,FEZF2,5,-2.9712,47,0.36674,46,0.81597
ENSG00000163618,CADPS,29,-2.5717,118,-0.3518,192,1.37784
ENSG00000163630,SYNPR,8,-4.2611,95,-0.5594,185,1.82998
ENSG00000163634,THOC7,65,-0.9301,91,-0.3886,136,0.80403
ENSG00000163636,PSMD6,24,-1.4096,68,0.33162,64,0.46734
ENSG00000163637,PRICKLE2,5,-3.8040,75,0.21197,84,1.06120
ENSG00000151276,MAGI1,78,0.48275,37,-0.8319,62,0.10874
ENSG00000144741,SLC25A26,23,-0.9976,35,-0.2522,49,0.74376
ENSG00000144749,LRIG1,27,-1.2746,141,1.90240,41,-1.0313
ENSG00000183662,TAFA1,4,-2.6907,0,-5.4928,34,3.89820
ENSG00000144747,TMF1,151,1.78990,42,-0.7333,44,-1.1362
ENSG00000144744,UBA3,36,-0.1583,36,-0.1548,42,0.20525
ENSG00000144746,ARL6IP5,190,-0.1975,197,-0.1361,225,0.21819
ENSG00000114541,FRMD4B,302,4.56587,31,-1.3383,6,-4.7013
ENSG00000114861,FOXP1,113,0.35786,55,-0.9000,99,0.24020
ENSG00000163412,EIF4E3,27,-1.3250,53,-0.2030,73,0.85616
ENSG00000170837,GPR27,14,-1.2354,32,0.17105,34,0.53154
ENSG00000163602,RYBP,124,1.31883,31,-1.2045,55,-0.4808
ENSG00000163605,PPP4R2,129,1.32360,32,-1.2193,58,-0.4801
ENSG00000121440,PDZRN3,2,-2.8715,4,-2.1598,25,2.82461
ENSG00000113805,CNTN3,2,-3.0624,7,-1.3738,24,2.33046
ENSG00000185008,ROBO2,11,-2.7893,72,0.24137,78,0.90152
ENSG00000169855,ROBO1,36,0.35297,34,0.24574,26,-0.4155
ENSG00000175161,CADM2,156,-1.1099,200,-0.7022,382,1.10186
ENSG00000083937,CHMP2B,95,0.61829,47,-0.6441,67,-0.0910
ENSG00000163320,CGGBP1,33,-1.0417,59,-0.0933,73,0.65025
ENSG00000269028,MTRNR2L12,6002,1.05681,1919,-1.0246,3207,-0.3046
ENSG00000113966,ARL6,5,-2.2865,11,-1.0862,29,1.87183
ENSG00000080200,CRYBG3,102,3.31488,11,-1.4632,9,-2.5529
ENSG00000170854,RIOX2,23,0.49022,5,-1.8128,20,0.46076
ENSG00000080822,CLDND1,1466,2.58985,682,0.63552,97,-3.4669
ENSG00000080819,CPOX,57,1.25444,45,0.74464,16,-1.5990
ENSG00000064225,ST3GAL6,10,-1.0431,19,0.11634,21,0.49320
ENSG00000184220,CMSS1,62,-0.6516,68,-0.4955,108,0.72151
ENSG00000036054,TBC1D23,30,0.28597,22,-0.2088,25,-0.0684
ENSG00000114021,NIT2,7,-2.3682,31,-0.1159,42,1.12885
ENSG00000154174,TOMM70,33,-1.6256,63,-0.5744,115,1.25199
ENSG00000114354,TFG,33,-0.9228,71,0.37807,61,0.23427
ENSG00000138468,SENP7,63,1.67436,19,-0.6329,20,-1.0663
ENSG00000174173,TRMT10C,36,-0.1946,11,-2.0477,52,1.10744
ENSG00000081154,PCNP,129,-0.1673,128,-0.1770,150,0.22533
ENSG00000066422,ZBTB11,28,-0.2907,19,-0.9216,40,0.73299
ENSG00000114391,RPL24,979,-0.0048,1134,0.26472,932,-0.1809
ENSG00000182504,CEP97,88,2.11122,12,-1.6161,22,-1.1379
ENSG00000144815,NXPE3,165,2.00659,50,-0.4705,38,-1.5033
ENSG00000170017,ALCAM,369,1.47235,161,-0.1965,123,-1.1020
ENSG00000242759,LINC00882,53,0.83537,33,-0.0502,28,-0.6020
ENSG00000243701,DUBR,41,1.99085,6,-1.4857,11,-1.0527
ENSG00000114439,BBX,455,2.94325,52,-1.6172,61,-2.0435
ENSG00000196776,CD47,103,-0.4353,128,-0.0513,142,0.30564
ENSG00000114446,IFT57,19,-1.5290,39,-0.4065,62,1.09067
ENSG00000198919,DZIP3,125,0.09997,69,-0.9187,132,0.44903
ENSG00000177707,NECTIN3,23,0.02482,7,-1.7694,27,0.84203
ENSG00000144827,ABHD10,20,-1.1381,38,-0.1193,48,0.71313
ENSG00000144834,TAGLN3,64,-3.2385,458,-0.1611,662,1.33933
ENSG00000091972,CD200,23,-1.7671,43,-0.8078,93,1.47545
ENSG00000144848,ATG3,93,0.85610,59,-0.0221,49,-0.6374
ENSG00000138459,SLC35A5,28,-0.2275,51,0.90500,27,-0.5550
ENSG00000091986,CCDC80,43,1.66359,29,0.80141,8,-2.1350
ENSG00000163608,NEPRO,25,0.00918,18,-0.5607,28,0.33389
ENSG00000206530,CFAP44,34,1.00109,5,-2.0641,20,0.06090
ENSG00000072858,SIDT1,4,-1.9953,14,-0.1787,20,1.07870
ENSG00000176542,USF3,56,0.89467,15,-1.4300,35,-0.0133
ENSG00000121579,NAA50,25,-1.3052,54,0.00503,64,0.68981
ENSG00000114573,ATP6V1A,43,-2.9414,159,-0.9567,396,1.96762
ENSG00000184307,ZDHHC23,6,-1.6554,7,-1.3285,23,1.76422
ENSG00000163617,CCDC191,87,3.01434,11,-1.3922,10,-2.2151
ENSG00000181722,ZBTB20,349,2.43882,82,-0.6793,58,-1.8802
ENSG00000172020,GAP43,380,-2.0497,632,-1.2578,1888,1.89962
ENSG00000185565,LSAMP,178,-0.5884,164,-0.7203,302,0.81859
ENSG00000113845,TIMMDC1,47,0.07498,36,-0.3947,48,0.19389
ENSG00000138495,COX17,83,-1.1675,162,-0.0421,195,0.66838
ENSG00000082701,GSK3B,24,-1.5118,38,-0.7762,79,1.34415
ENSG00000163428,LRRC58,114,1.37855,43,-0.5031,44,-0.8389
ENSG00000065518,NDUFB4,106,-1.5886,286,0.05874,331,0.75382
ENSG00000144840,RABL3,19,-0.2975,25,0.23503,22,0.02185
ENSG00000145087,STXBP5L,19,-1.6709,16,-1.9269,79,2.10116
ENSG00000173230,GOLGB1,911,1.83532,119,-1.9191,300,-0.7785
ENSG00000173226,IQCB1,12,-0.2624,8,-0.8866,17,0.69572
ENSG00000114023,FAM162A,22,-2.6811,109,-0.1935,159,1.26707
ENSG00000114030,KPNA1,73,0.27665,38,-0.8390,67,0.27611
ENSG00000082684,SEMA5B,2,-3.0277,19,0.45046,18,0.74643
ENSG00000173175,ADCY5,40,0.01331,41,0.04093,39,-0.0363
ENSG00000206527,HACD2,58,0.53823,40,-0.1526,40,-0.2951
ENSG00000065534,MYLK,185,2.08515,76,0.09538,33,-1.9874
ENSG00000175455,CCDC14,54,1.44465,17,-0.7818,20,-0.7692
ENSG00000160145,KALRN,25,-2.5480,82,-0.7235,173,1.67731
ENSG00000082781,ITGB5,16,-0.1742,23,0.55005,16,-0.2915
ENSG00000163848,ZNF148,72,0.66739,23,-1.2879,53,0.13921
ENSG00000114520,SNX4,35,-0.0949,31,-0.2918,40,0.24976
ENSG00000114544,SLC41A3,8,-3.1591,63,-0.0084,81,1.18863
ENSG00000144908,ALDH1L1,10,-2.4734,92,1.39417,43,-0.2347
ENSG00000159685,CHCHD6,23,-2.1940,89,-0.0086,112,0.99350
ENSG00000114554,PLXNA1,4,-3.0565,18,-0.8202,42,1.88168
ENSG00000163870,TPRA1,6,-1.6741,27,0.74050,19,0.19976
ENSG00000114631,PODXL2,36,-2.1218,193,0.67752,149,0.37226
ENSG00000114626,ABTB1,22,-1.1839,41,-0.1845,55,0.78158
ENSG00000074416,MGLL,56,-1.5006,169,0.38173,154,0.45717
ENSG00000058262,SEC61A1,33,-0.6109,74,0.86794,43,-0.3186
ENSG00000175792,RUVBL1,7,-1.6243,20,0.13724,22,0.70218
ENSG00000163902,RPN1,75,-0.0123,83,0.19242,72,-0.1242
ENSG00000075785,RAB7A,101,-0.9493,235,0.52799,183,0.12382
ENSG00000177646,ACAD9,12,-1.1003,18,-0.4280,29,0.91559
ENSG00000240682,ISY1,28,0.34537,12,-1.1607,26,0.36151
ENSG00000169714,CNBP,150,-0.6769,263,0.30799,233,0.17314
ENSG00000181789,COPG1,16,-1.8993,48,-0.1366,65,1.01478
ENSG00000183624,HMCES,11,-2.0525,35,-0.2215,51,1.13072
ENSG00000184897,H1FX,39,-2.2053,179,0.27128,185,0.75474
ENSG00000129071,MBD4,87,1.00359,29,-0.9908,48,-0.2699
ENSG00000163913,IFT122,13,-1.1476,26,0.01949,30,0.61300
ENSG00000004399,PLXND1,38,0.59799,37,0.51441,21,-0.8027
ENSG00000172765,TMCC1,40,0.43436,23,-0.5460,32,0.00776
ENSG00000196455,PIK3R4,10,-1.3953,30,0.52244,25,0.30172
ENSG00000017260,ATP2C1,59,-0.7579,110,0.31595,98,0.20683
ENSG00000198585,NUDT16,111,0.58054,66,-0.3713,77,-0.2023
ENSG00000114686,MRPL3,24,-1.0277,29,-0.6741,55,1.04125
ENSG00000196353,CPNE4,2,-4.0841,3,-3.3992,45,4.08995
ENSG00000138246,DNAJC13,41,0.59501,19,-0.7551,30,-0.0187
ENSG00000081307,UBA5,27,-0.7381,25,-0.8713,52,0.99558
ENSG00000113971,NPHP3,72,2.37268,21,-0.2948,11,-2.0456
ENSG00000144868,TMEM108,3,-2.3794,13,-0.1927,19,1.19667
ENSG00000091527,CDV3,136,0.37624,102,-0.1436,106,-0.1755
ENSG00000163781,TOPBP1,27,-0.1117,16,-0.9847,33,0.63704
ENSG00000091513,TF,1945,3.18819,690,0.38748,54,-4.5917
ENSG00000144867,SRPRB,16,-1.5906,40,-0.0614,51,0.85059
ENSG00000154917,RAB6B,61,-3.1685,328,-0.5714,630,1.69180
ENSG00000163785,RYK,27,1.00270,13,-0.3451,13,-0.5745
ENSG00000114019,AMOTL2,113,2.36906,41,0.06540,15,-2.3360
ENSG00000129055,ANAPC13,25,-1.4642,61,-0.0214,74,0.77254
ENSG00000182923,CEP63,88,1.12347,29,-0.8839,44,-0.4227
ENSG00000073711,PPP2R3A,38,1.80275,11,-0.6134,10,-1.2080
ENSG00000114054,PCCB,22,-0.3902,41,0.70697,26,-0.2955
ENSG00000168917,SLC35G2,4,-2.1858,21,0.60845,17,0.44945
ENSG00000114098,ARMC8,20,-1.2618,30,-0.6009,55,1.11050
ENSG00000158186,MRAS,33,-1.9290,104,-0.0878,136,0.98437
ENSG00000114107,CEP70,31,0.62637,4,-2.4467,25,0.48725
ENSG00000051382,PIK3CB,23,-1.7392,85,0.47056,74,0.45667
ENSG00000175110,MRPS22,15,-1.0695,22,-0.5182,37,0.96138
ENSG00000184432,COPB2,26,-0.5495,32,-0.1905,40,0.46556
ENSG00000114115,RBP1,47,0.60467,43,0.40874,27,-0.7272
ENSG00000158258,CLSTN2,23,-2.9333,146,-0.0234,190,1.16560
ENSG00000114120,SLC25A36,92,0.18421,55,-0.7203,90,0.28937
ENSG00000155893,PXYLP1,3,-2.6016,14,-0.5408,26,1.54281
ENSG00000177311,ZBTB38,115,0.93965,35,-1.1621,68,-0.1464
ENSG00000155903,RASA2,16,-0.6728,19,-0.3154,27,0.61792
ENSG00000114125,RNF7,30,-1.5853,67,-0.2474,97,0.99339
ENSG00000069849,ATP1B3,34,-1.4148,76,-0.0811,96,0.80005
ENSG00000114126,TFDP2,33,-0.1987,30,-0.3658,40,0.36329
ENSG00000175066,GK5,27,0.64780,15,-0.3537,17,-0.2667
ENSG00000114127,XRN1,69,2.11313,13,-1.0868,16,-1.3212
ENSG00000175054,ATR,17,-0.3608,21,-0.0035,22,0.22909
ENSG00000144935,TRPC1,15,-0.9780,30,0.25284,29,0.35822
ENSG00000163714,U2SURP,526,2.25201,70,-1.6792,124,-1.2666
ENSG00000175040,CHST2,11,-1.7874,34,0.02588,40,0.84693
ENSG00000181744,DIPK2A,33,1.36909,14,-0.2390,12,-0.9749
ENSG00000114698,PLSCR4,6,-1.7737,39,1.31148,18,-0.3014
ENSG00000163754,GYG1,10,-2.2337,42,0.12464,48,0.88938
ENSG00000071794,HLTF,68,0.87527,32,-0.5382,39,-0.3610
ENSG00000114744,COMMD2,32,0.16996,44,0.76564,24,-0.6876
ENSG00000082996,RNF13,187,1.36632,126,0.51517,55,-1.5109
ENSG00000070087,PFN2,103,-2.3450,307,-0.6313,601,1.54608
ENSG00000196428,TSC22D2,21,-1.1150,36,-0.2704,50,0.81244
ENSG00000120742,SERP1,43,-1.2763,107,0.28566,103,0.45555
ENSG00000144895,EIF2A,60,0.40698,29,-0.8403,50,0.17375
ENSG00000198843,SELENOT,94,-0.5702,116,-0.2051,147,0.48715
ENSG00000181788,SIAH2,8,-1.5946,25,0.32180,24,0.53894
ENSG00000144893,MED12L,5,-1.8796,10,-0.7716,21,1.49434
ENSG00000152601,MBNL1,62,-0.3532,61,-0.3875,86,0.47529
ENSG00000181467,RAP2B,7,-1.7754,15,-0.6975,30,1.40045
ENSG00000243069,ARHGEF26-AS1,6,-1.4496,20,0.44553,18,0.38587
ENSG00000114790,ARHGEF26,13,-0.9057,34,0.78034,22,-0.1082
ENSG00000174953,DHX36,200,0.99512,45,-1.6225,119,-0.0460
ENSG00000169359,SLC33A1,25,0.22838,17,-0.4124,23,0.09281
ENSG00000163655,GMPS,22,-0.7916,26,-0.5565,43,0.83914
ENSG00000169282,KCNAB1,8,-2.3294,23,-0.8161,51,1.68514
ENSG00000114850,SSR3,73,-0.2188,97,0.28306,82,-0.0603
ENSG00000163660,CCNL1,109,1.97298,37,-0.2836,24,-1.5786
ENSG00000174891,RSRC1,154,1.21216,46,-1.0075,73,-0.4542
ENSG00000178053,MLF1,8,-1.3190,15,-0.3462,23,0.95865
ENSG00000168827,GFM1,30,-0.4147,38,-0.0178,41,0.27055
ENSG00000118855,MFSD1,16,-0.2585,20,0.15491,18,0.05679
ENSG00000180044,C3orf80,2,-4.5464,15,-1.7031,67,2.90194
ENSG00000068885,IFT80,54,0.26231,48,0.04601,44,-0.2126
ENSG00000113810,SMC4,102,3.28860,9,-1.8207,10,-2.3745
ENSG00000213186,TRIM59,118,4.60600,13,-1.2264,2,-5.0075
ENSG00000186432,KPNA4,46,-0.9007,55,-0.5821,96,0.91514
ENSG00000163590,PPM1L,22,-2.0550,73,-0.1072,98,1.03785
ENSG00000169255,B3GALNT1,7,-3.1994,59,0.16122,68,1.03892
ENSG00000169251,NMD3,20,-0.5857,49,1.02251,25,-0.4671
ENSG00000114209,PDCD10,45,0.07203,26,-0.8355,48,0.43030
ENSG00000163536,SERPINI1,87,-2.7045,309,-0.7388,659,1.73118
ENSG00000173905,GOLIM4,224,1.24928,142,0.31214,78,-1.2280
ENSG00000008952,SEC62,1546,1.24732,649,-0.4302,651,-0.7522
ENSG00000173889,PHC3,15,-0.7360,32,0.57521,24,-0.0113
ENSG00000163558,PRKCI,11,-1.8521,11,-1.9147,51,2.19695
ENSG00000136603,SKIL,40,0.34057,24,-0.5194,33,0.06670
ENSG00000013297,CLDN11,572,2.98513,255,0.75261,11,-5.1982
ENSG00000013293,SLC7A14,50,-0.8296,46,-0.9675,103,1.10446
ENSG00000163584,RPL22L1,12,-1.2822,35,0.59423,27,0.20013
ENSG00000163577,EIF5A2,4,-2.1005,18,0.33563,17,0.67261
ENSG00000154310,TNIK,69,-0.2141,63,-0.3783,86,0.38096
ENSG00000144959,NCEH1,5,-3.6798,30,-0.9448,76,2.10625
ENSG00000169760,NLGN1,30,-0.0240,27,-0.2164,32,0.15556
ENSG00000177565,TBL1XR1,77,-0.4018,64,-0.7009,114,0.68999
ENSG00000172667,ZMAT3,40,-1.8398,105,-0.3130,160,1.13550
ENSG00000121879,PIK3CA,21,-0.4686,15,-1.0597,35,0.92324
ENSG00000121864,ZNF639,18,-0.5816,34,0.55479,25,-0.0702
ENSG00000171109,MFN1,18,-0.3593,26,0.27065,23,0.03133
ENSG00000114450,GNB4,17,-1.1090,51,0.79358,33,-0.0371
ENSG00000136522,MRPL47,30,-0.5912,30,-0.5869,50,0.74191
ENSG00000136521,NDUFB5,52,-1.4470,73,-0.8944,165,1.39231
ENSG00000058056,USP13,30,1.13191,12,-0.6266,14,-0.5463
ENSG00000114757,PEX5L,243,0.80977,93,-0.9115,154,-0.1312
ENSG00000163728,TTC14,163,1.73998,47,-0.6962,49,-1.1024
ENSG00000114416,FXR1,254,1.37338,97,-0.4899,98,-0.8407
ENSG00000205981,DNAJC19,22,-1.8412,59,-0.2891,88,1.11733
ENSG00000242808,SOX2-OT,1393,3.18203,363,-0.1786,83,-3.3924
ENSG00000181449,SOX2,263,1.30462,132,-0.0652,97,-1.0189
ENSG00000058063,ATP11B,24,0.69950,10,-0.8308,16,-0.0716
ENSG00000043093,DCUN1D1,41,0.01463,38,-0.1423,42,0.08283
ENSG00000078070,MCCC1,25,0.24388,23,0.08081,20,-0.2225
ENSG00000114796,KLHL24,71,1.14657,35,-0.2378,31,-0.7652
ENSG00000163872,YEATS2,26,-0.4560,23,-0.6674,41,0.70573
ENSG00000180834,MAP6D1,125,1.56507,69,0.30174,33,-1.5468
ENSG00000175193,PARL,21,-0.9201,51,0.66974,36,-0.0074
ENSG00000114770,ABCC5,15,-1.8313,50,0.18188,54,0.73090
ENSG00000145191,EIF2B5,33,-0.3398,34,-0.2999,45,0.41237
ENSG00000161202,DVL3,25,-0.8428,64,0.89210,38,-0.2327
ENSG00000161203,AP2M1,141,-2.3843,657,0.11285,764,0.93529
ENSG00000161204,ABCF3,12,-1.5661,26,-0.3462,40,1.06074
ENSG00000145198,VWA5B2,9,-1.1156,33,1.29153,15,-0.4872
ENSG00000163888,CAMK2N2,11,-2.5245,69,0.43493,64,0.67727
ENSG00000175166,PSMD2,64,-1.3526,133,-0.1503,176,0.82796
ENSG00000114867,EIF4G1,84,-0.2020,90,-0.0839,99,0.18663
ENSG00000175182,FAM131A,22,-2.7312,95,-0.4712,169,1.51572
ENSG00000163882,POLR2H,14,-1.7031,54,0.60948,43,0.32453
ENSG00000090539,CHRD,1,-4.3929,28,0.70166,23,0.63178
ENSG00000177383,MAGEF1,17,-1.9105,55,-0.0274,69,0.92915
ENSG00000156931,VPS8,27,-0.2632,25,-0.4165,35,0.43574
ENSG00000187068,C3orf70,12,-0.7995,24,0.31667,21,0.22617
ENSG00000073803,MAP3K13,63,-0.1429,51,-0.4946,76,0.40220
ENSG00000163900,TMEM41A,16,-0.3181,21,0.19255,19,0.06495
ENSG00000163904,SENP2,53,0.08628,39,-0.4544,54,0.21990
ENSG00000136527,TRA2B,79,0.04699,100,0.48030,69,-0.3759
ENSG00000244405,ETV5,10,-2.4065,39,-0.3296,62,1.31827
ENSG00000058866,DGKG,9,-2.3589,59,0.82325,41,0.28816
ENSG00000090520,DNAJB11,24,-0.1650,37,0.62231,24,-0.3548
ENSG00000156976,EIF4A2,158,-2.3802,680,-0.0250,870,1.05395
ENSG00000073849,ST6GAL1,5,-2.2608,37,1.14229,20,-0.0310
ENSG00000157005,SST,18,-3.7823,552,2.25642,148,-0.9455
ENSG00000113916,BCL6,29,0.21083,31,0.35068,23,-0.3892
ENSG00000145012,LPP,54,1.09497,33,0.10910,23,-0.9357
ENSG00000152492,CCDC50,58,1.04075,48,0.63381,21,-1.2859
ENSG00000114279,FGF12,50,-2.2973,160,-0.4677,278,1.40162
ENSG00000127249,ATP13A4,7,-1.7266,38,1.23034,19,-0.2366
ENSG00000198836,OPA1,56,-1.0615,79,-0.4770,129,0.92979
ENSG00000114315,HES1,10,-1.5092,51,1.40809,22,-0.4670
ENSG00000133657,ATP13A3,14,-0.5429,18,-0.0961,22,0.39768
ENSG00000041802,LSG1,24,0.24382,15,-0.5593,22,0.16151
ENSG00000114331,ACAP2,69,1.01661,19,-1.2880,39,-0.1710
ENSG00000184203,PPP1R2,30,-1.2949,40,-0.8168,85,1.26846
ENSG00000189058,APOD,1080,1.80780,736,0.90033,165,-2.4525
ENSG00000061938,TNK2,36,-1.3986,111,0.53005,90,0.29639
ENSG00000072274,TFRC,17,-1.5140,40,-0.1707,54,0.90746
ENSG00000161217,PCYT1A,49,0.76296,30,-0.1808,28,-0.4611
ENSG00000213123,TCTEX1D2,8,-2.9544,37,-0.6927,78,1.75231
ENSG00000163960,UBXN7,87,1.28414,33,-0.5547,36,-0.7228
